Datum,Bezirk,Einwohner,Hundekotsackerlspender,Hunde,Hundeparks
01.05.2020,1. Innere Stadt,16465,157,197,1
01.05.2020,2. Leopoldstadt,103233,906,1229,2
01.05.2020,3. Landstraße,90277,188,4148,1
01.05.2020,4. Wieden,33179,126,957,1
01.05.2020,5. Margareten,54546,267,1667,1
01.05.2020,6. Mariahilf,31342,145,563,1
01.05.2020,7. Neubau,31621,250,425,1
01.05.2020,8. Josefstadt,25513,238,297,1
01.05.2020,9. Alsergrund,41316,272,1615,1
01.05.2020,10. Favoriten,204279,883,7550,3
01.05.2020,11. Simmering,106889,565,4719,2
01.05.2020,12. Meidling,97600,689,4212,1
01.05.2020,13. Hietzing,56763,566,2617,1
01.05.2020,14. Penzing,94605,475,1528,1
01.05.2020,15. Rudolfsheim-Fuenfhaus,76707,483,2609,1
01.05.2020,16. Ottakring,104627,121,5091,2
01.05.2020,17. Hernals,57171,473,790,1
01.05.2020,18. Waehring,52746,290,2380,1
01.05.2020,19. Doebling,72891,384,2555,1
01.05.2020,20. Brigittenau,87216,455,3770,1
01.05.2020,21. Floridsdorf,166709,1134,2163,2
01.05.2020,22. Donaustadt,191119,932,8800,3
01.06.2020,1. Innere Stadt,16465,60,677,1
01.06.2020,2. Leopoldstadt,103233,285,4617,2
01.06.2020,3. Landstraße,90277,715,1124,1
01.06.2020,4. Wieden,33179,41,487,1
01.06.2020,5. Margareten,54546,192,2148,1
01.06.2020,6. Mariahilf,31342,34,365,1
01.06.2020,7. Neubau,31621,137,708,1
01.06.2020,8. Josefstadt,25513,153,1030,1
01.06.2020,9. Alsergrund,41316,395,989,1
01.06.2020,10. Favoriten,204279,1434,6704,3
01.06.2020,11. Simmering,106889,466,1680,1
01.06.2020,12. Meidling,97600,773,1588,1
01.06.2020,13. Hietzing,56763,320,2424,1
01.06.2020,14. Penzing,94605,506,3611,1
01.06.2020,15. Rudolfsheim-Fuenfhaus,76707,734,1227,1
01.06.2020,16. Ottakring,104627,1029,2896,2
01.06.2020,17. Hernals,57171,163,2604,1
01.06.2020,18. Waehring,52746,513,1932,1
01.06.2020,19. Doebling,72891,720,3300,1
01.06.2020,20. Brigittenau,87216,394,2440,1
01.06.2020,21. Floridsdorf,166709,879,2219,2
01.06.2020,22. Donaustadt,191119,727,8499,3
01.07.2020,1. Innere Stadt,16465,104,453,1
01.07.2020,2. Leopoldstadt,103233,745,4717,2
01.07.2020,3. Landstraße,90277,718,2698,1
01.07.2020,4. Wieden,33179,314,1498,1
01.07.2020,5. Margareten,54546,517,1590,1
01.07.2020,6. Mariahilf,31342,116,984,1
01.07.2020,7. Neubau,31621,32,705,1
01.07.2020,8. Josefstadt,25513,181,1201,1
01.07.2020,9. Alsergrund,41316,45,1511,1
01.07.2020,10. Favoriten,204279,750,5661,2
01.07.2020,11. Simmering,106889,204,3062,2
01.07.2020,12. Meidling,97600,754,2958,1
01.07.2020,13. Hietzing,56763,488,1087,1
01.07.2020,14. Penzing,94605,255,2452,1
01.07.2020,15. Rudolfsheim-Fuenfhaus,76707,409,2840,1
01.07.2020,16. Ottakring,104627,788,4665,1
01.07.2020,17. Hernals,57171,215,2559,1
01.07.2020,18. Waehring,52746,435,610,1
01.07.2020,19. Doebling,72891,552,2396,1
01.07.2020,20. Brigittenau,87216,561,2908,1
01.07.2020,21. Floridsdorf,166709,471,4045,2
01.07.2020,22. Donaustadt,191119,650,7695,2
01.08.2020,1. Innere Stadt,16465,17,280,1
01.08.2020,2. Leopoldstadt,103233,161,4582,1
01.08.2020,3. Landstraße,90277,457,4229,1
01.08.2020,4. Wieden,33179,272,801,1
01.08.2020,5. Margareten,54546,532,2085,1
01.08.2020,6. Mariahilf,31342,225,594,1
01.08.2020,7. Neubau,31621,242,1246,1
01.08.2020,8. Josefstadt,25513,188,705,1
01.08.2020,9. Alsergrund,41316,399,1444,1
01.08.2020,10. Favoriten,204279,1178,6152,4
01.08.2020,11. Simmering,106889,876,1101,1
01.08.2020,12. Meidling,97600,322,1710,1
01.08.2020,13. Hietzing,56763,340,1366,1
01.08.2020,14. Penzing,94605,208,3519,1
01.08.2020,15. Rudolfsheim-Fuenfhaus,76707,353,1213,1
01.08.2020,16. Ottakring,104627,986,4917,2
01.08.2020,17. Hernals,57171,551,2225,1
01.08.2020,18. Waehring,52746,488,1575,1
01.08.2020,19. Doebling,72891,223,2374,1
01.08.2020,20. Brigittenau,87216,787,2198,1
01.08.2020,21. Floridsdorf,166709,1475,5049,1
01.08.2020,22. Donaustadt,191119,472,3846,2
01.09.2020,1. Innere Stadt,16465,51,618,1
01.09.2020,2. Leopoldstadt,103233,769,2260,2
01.09.2020,3. Landstraße,90277,434,2908,1
01.09.2020,4. Wieden,33179,294,1081,1
01.09.2020,5. Margareten,54546,501,2242,1
01.09.2020,6. Mariahilf,31342,91,1454,1
01.09.2020,7. Neubau,31621,301,1149,1
01.09.2020,8. Josefstadt,25513,78,420,1
01.09.2020,9. Alsergrund,41316,380,473,1
01.09.2020,10. Favoriten,204279,404,4999,2
01.09.2020,11. Simmering,106889,455,2541,2
01.09.2020,12. Meidling,97600,217,4495,1
01.09.2020,13. Hietzing,56763,506,2569,1
01.09.2020,14. Penzing,94605,251,2762,1
01.09.2020,15. Rudolfsheim-Fuenfhaus,76707,601,2264,1
01.09.2020,16. Ottakring,104627,486,1664,2
01.09.2020,17. Hernals,57171,282,2253,1
01.09.2020,18. Waehring,52746,471,2437,1
01.09.2020,19. Doebling,72891,126,3525,1
01.09.2020,20. Brigittenau,87216,676,3403,1
01.09.2020,21. Floridsdorf,166709,242,6803,1
01.09.2020,22. Donaustadt,191119,654,6221,1
01.10.2020,1. Innere Stadt,16465,42,322,1
01.10.2020,2. Leopoldstadt,103233,260,4425,1
01.10.2020,3. Landstraße,90277,699,3591,1
01.10.2020,4. Wieden,33179,299,1552,1
01.10.2020,5. Margareten,54546,159,2541,1
01.10.2020,6. Mariahilf,31342,209,706,1
01.10.2020,7. Neubau,31621,291,1027,1
01.10.2020,8. Josefstadt,25513,110,857,1
01.10.2020,9. Alsergrund,41316,96,1771,1
01.10.2020,10. Favoriten,204279,1112,3663,2
01.10.2020,11. Simmering,106889,278,2579,1
01.10.2020,12. Meidling,97600,788,4806,1
01.10.2020,13. Hietzing,56763,406,2103,1
01.10.2020,14. Penzing,94605,741,4256,1
01.10.2020,15. Rudolfsheim-Fuenfhaus,76707,295,3275,1
01.10.2020,16. Ottakring,104627,656,4761,2
01.10.2020,17. Hernals,57171,551,2758,1
01.10.2020,18. Waehring,52746,174,1219,1
01.10.2020,19. Doebling,72891,303,758,1
01.10.2020,20. Brigittenau,87216,214,1216,1
01.10.2020,21. Floridsdorf,166709,799,5732,2
01.10.2020,22. Donaustadt,191119,1661,8260,2
01.11.2020,1. Innere Stadt,16465,88,582,1
01.11.2020,2. Leopoldstadt,103233,716,2481,2
01.11.2020,3. Landstraße,90277,317,942,1
01.11.2020,4. Wieden,33179,93,1323,1
01.11.2020,5. Margareten,54546,57,2002,1
01.11.2020,6. Mariahilf,31342,228,1355,1
01.11.2020,7. Neubau,31621,201,877,1
01.11.2020,8. Josefstadt,25513,222,1238,1
01.11.2020,9. Alsergrund,41316,210,948,1
01.11.2020,10. Favoriten,204279,241,3403,3
01.11.2020,11. Simmering,106889,946,2601,2
01.11.2020,12. Meidling,97600,240,1225,1
01.11.2020,13. Hietzing,56763,309,2126,1
01.11.2020,14. Penzing,94605,811,2497,1
01.11.2020,15. Rudolfsheim-Fuenfhaus,76707,510,1437,1
01.11.2020,16. Ottakring,104627,963,1761,1
01.11.2020,17. Hernals,57171,374,1899,1
01.11.2020,18. Waehring,52746,372,2429,1
01.11.2020,19. Doebling,72891,374,1476,1
01.11.2020,20. Brigittenau,87216,861,2508,1
01.11.2020,21. Floridsdorf,166709,1575,4472,3
01.11.2020,22. Donaustadt,191119,1180,2171,1
01.12.2020,1. Innere Stadt,16465,17,792,1
01.12.2020,2. Leopoldstadt,103233,974,2213,2
01.12.2020,3. Landstraße,90277,155,1705,1
01.12.2020,4. Wieden,33179,171,980,1
01.12.2020,5. Margareten,54546,174,805,1
01.12.2020,6. Mariahilf,31342,35,1209,1
01.12.2020,7. Neubau,31621,88,458,1
01.12.2020,8. Josefstadt,25513,152,302,1
01.12.2020,9. Alsergrund,41316,314,1408,1
01.12.2020,10. Favoriten,204279,602,7928,1
01.12.2020,11. Simmering,106889,911,3730,1
01.12.2020,12. Meidling,97600,320,3728,1
01.12.2020,13. Hietzing,56763,348,627,1
01.12.2020,14. Penzing,94605,587,3173,1
01.12.2020,15. Rudolfsheim-Fuenfhaus,76707,724,3323,1
01.12.2020,16. Ottakring,104627,582,3003,2
01.12.2020,17. Hernals,57171,75,2662,1
01.12.2020,18. Waehring,52746,352,2595,1
01.12.2020,19. Doebling,72891,148,1276,1
01.12.2020,20. Brigittenau,87216,610,2670,1
01.12.2020,21. Floridsdorf,166709,305,7385,2
01.12.2020,22. Donaustadt,191119,754,2033,2
01.01.2021,1. Innere Stadt,16465,88,646,1
01.01.2021,2. Leopoldstadt,103233,907,1442,1
01.01.2021,3. Landstraße,90277,769,4193,1
01.01.2021,4. Wieden,33179,67,739,1
01.01.2021,5. Margareten,54546,398,1231,1
01.01.2021,6. Mariahilf,31342,273,551,1
01.01.2021,7. Neubau,31621,177,1522,1
01.01.2021,8. Josefstadt,25513,204,1047,1
01.01.2021,9. Alsergrund,41316,115,1801,1
01.01.2021,10. Favoriten,204279,838,3423,3
01.01.2021,11. Simmering,106889,1010,3004,1
01.01.2021,12. Meidling,97600,584,1149,1
01.01.2021,13. Hietzing,56763,75,2639,1
01.01.2021,14. Penzing,94605,660,3160,1
01.01.2021,15. Rudolfsheim-Fuenfhaus,76707,691,2978,1
01.01.2021,16. Ottakring,104627,998,1249,1
01.01.2021,17. Hernals,57171,70,2697,1
01.01.2021,18. Waehring,52746,484,1372,1
01.01.2021,19. Doebling,72891,283,1268,1
01.01.2021,20. Brigittenau,87216,537,1881,1
01.01.2021,21. Floridsdorf,166709,1102,2930,3
01.01.2021,22. Donaustadt,191119,1876,6387,3
01.02.2021,1. Innere Stadt,16465,51,206,1
01.02.2021,2. Leopoldstadt,103233,621,2642,2
01.02.2021,3. Landstraße,90277,597,2484,1
01.02.2021,4. Wieden,33179,151,510,1
01.02.2021,5. Margareten,54546,485,1100,1
01.02.2021,6. Mariahilf,31342,205,1538,1
01.02.2021,7. Neubau,31621,158,561,1
01.02.2021,8. Josefstadt,25513,90,393,1
01.02.2021,9. Alsergrund,41316,203,1477,1
01.02.2021,10. Favoriten,204279,1853,6214,1
01.02.2021,11. Simmering,106889,797,4838,2
01.02.2021,12. Meidling,97600,272,4613,1
01.02.2021,13. Hietzing,56763,318,1659,1
01.02.2021,14. Penzing,94605,581,3202,1
01.02.2021,15. Rudolfsheim-Fuenfhaus,76707,226,1464,1
01.02.2021,16. Ottakring,104627,734,3701,2
01.02.2021,17. Hernals,57171,405,735,1
01.02.2021,18. Waehring,52746,317,2391,1
01.02.2021,19. Doebling,72891,188,3117,1
01.02.2021,20. Brigittenau,87216,375,3332,1
01.02.2021,21. Floridsdorf,166709,732,8033,3
01.02.2021,22. Donaustadt,191119,1248,3114,2
01.03.2021,1. Innere Stadt,16465,83,347,1
01.03.2021,2. Leopoldstadt,103233,1028,2370,1
01.03.2021,3. Landstraße,90277,859,1454,1
01.03.2021,4. Wieden,33179,187,405,1
01.03.2021,5. Margareten,54546,227,982,1
01.03.2021,6. Mariahilf,31342,45,448,1
01.03.2021,7. Neubau,31621,194,714,1
01.03.2021,8. Josefstadt,25513,30,615,1
01.03.2021,9. Alsergrund,41316,194,452,1
01.03.2021,10. Favoriten,204279,280,6076,4
01.03.2021,11. Simmering,106889,138,4416,2
01.03.2021,12. Meidling,97600,887,4221,1
01.03.2021,13. Hietzing,56763,150,1330,1
01.03.2021,14. Penzing,94605,855,4230,1
01.03.2021,15. Rudolfsheim-Fuenfhaus,76707,748,1049,1
01.03.2021,16. Ottakring,104627,789,3171,1
01.03.2021,17. Hernals,57171,201,2807,1
01.03.2021,18. Waehring,52746,122,1195,1
01.03.2021,19. Doebling,72891,478,2858,1
01.03.2021,20. Brigittenau,87216,441,2723,1
01.03.2021,21. Floridsdorf,166709,487,4720,1
01.03.2021,22. Donaustadt,191119,1405,4710,3
01.04.2021,1. Innere Stadt,16465,32,186,1
01.04.2021,2. Leopoldstadt,103233,833,4042,2
01.04.2021,3. Landstraße,90277,673,3677,1
01.04.2021,4. Wieden,33179,328,558,1
01.04.2021,5. Margareten,54546,443,805,1
01.04.2021,6. Mariahilf,31342,157,1294,1
01.04.2021,7. Neubau,31621,217,1291,1
01.04.2021,8. Josefstadt,25513,245,616,1
01.04.2021,9. Alsergrund,41316,312,1324,1
01.04.2021,10. Favoriten,204279,1570,8789,4
01.04.2021,11. Simmering,106889,932,3338,2
01.04.2021,12. Meidling,97600,234,3993,1
01.04.2021,13. Hietzing,56763,438,2312,1
01.04.2021,14. Penzing,94605,786,1557,1
01.04.2021,15. Rudolfsheim-Fuenfhaus,76707,99,1963,1
01.04.2021,16. Ottakring,104627,364,1127,2
01.04.2021,17. Hernals,57171,184,2535,1
01.04.2021,18. Waehring,52746,420,588,1
01.04.2021,19. Doebling,72891,286,2532,1
01.04.2021,20. Brigittenau,87216,241,1522,1
01.04.2021,21. Floridsdorf,166709,1055,4185,1
01.04.2021,22. Donaustadt,191119,1321,3788,3
01.05.2021,1. Innere Stadt,16465,133,563,1
01.05.2021,2. Leopoldstadt,103233,744,3031,1
01.05.2021,3. Landstraße,90277,582,2244,1
01.05.2021,4. Wieden,33179,69,1166,1
01.05.2021,5. Margareten,54546,522,1527,1
01.05.2021,6. Mariahilf,31342,206,769,1
01.05.2021,7. Neubau,31621,215,663,1
01.05.2021,8. Josefstadt,25513,67,1223,1
01.05.2021,9. Alsergrund,41316,373,1885,1
01.05.2021,10. Favoriten,204279,1985,6613,4
01.05.2021,11. Simmering,106889,723,2046,2
01.05.2021,12. Meidling,97600,571,988,1
01.05.2021,13. Hietzing,56763,240,1228,1
01.05.2021,14. Penzing,94605,587,2181,1
01.05.2021,15. Rudolfsheim-Fuenfhaus,76707,98,2644,1
01.05.2021,16. Ottakring,104627,261,3380,1
01.05.2021,17. Hernals,57171,411,2085,1
01.05.2021,18. Waehring,52746,513,883,1
01.05.2021,19. Doebling,72891,410,1907,1
01.05.2021,20. Brigittenau,87216,385,3373,1
01.05.2021,21. Floridsdorf,166709,1217,6704,2
01.05.2021,22. Donaustadt,191119,1277,4155,2
01.06.2021,1. Innere Stadt,16465,96,514,1
01.06.2021,2. Leopoldstadt,103233,169,2957,2
01.06.2021,3. Landstraße,90277,369,4404,1
01.06.2021,4. Wieden,33179,264,1163,1
01.06.2021,5. Margareten,54546,231,2695,1
01.06.2021,6. Mariahilf,31342,132,1112,1
01.06.2021,7. Neubau,31621,266,1341,1
01.06.2021,8. Josefstadt,25513,68,308,1
01.06.2021,9. Alsergrund,41316,232,801,1
01.06.2021,10. Favoriten,204279,1058,8394,4
01.06.2021,11. Simmering,106889,584,2945,1
01.06.2021,12. Meidling,97600,432,3796,1
01.06.2021,13. Hietzing,56763,433,859,1
01.06.2021,14. Penzing,94605,836,2160,1
01.06.2021,15. Rudolfsheim-Fuenfhaus,76707,654,3375,1
01.06.2021,16. Ottakring,104627,517,3685,1
01.06.2021,17. Hernals,57171,514,787,1
01.06.2021,18. Waehring,52746,512,1701,1
01.06.2021,19. Doebling,72891,98,1392,1
01.06.2021,20. Brigittenau,87216,687,3546,1
01.06.2021,21. Floridsdorf,166709,1052,6756,3
01.06.2021,22. Donaustadt,191119,1709,6567,3
01.07.2021,1. Innere Stadt,16465,36,645,1
01.07.2021,2. Leopoldstadt,103233,1025,1981,2
01.07.2021,3. Landstraße,90277,508,2242,1
01.07.2021,4. Wieden,33179,196,691,1
01.07.2021,5. Margareten,54546,215,1612,1
01.07.2021,6. Mariahilf,31342,58,827,1
01.07.2021,7. Neubau,31621,247,787,1
01.07.2021,8. Josefstadt,25513,103,287,1
01.07.2021,9. Alsergrund,41316,167,1656,1
01.07.2021,10. Favoriten,204279,1594,5863,1
01.07.2021,11. Simmering,106889,885,4040,2
01.07.2021,12. Meidling,97600,287,1214,1
01.07.2021,13. Hietzing,56763,130,2233,1
01.07.2021,14. Penzing,94605,209,3688,1
01.07.2021,15. Rudolfsheim-Fuenfhaus,76707,449,1465,1
01.07.2021,16. Ottakring,104627,465,2644,2
01.07.2021,17. Hernals,57171,330,1273,1
01.07.2021,18. Waehring,52746,175,1594,1
01.07.2021,19. Doebling,72891,334,2389,1
01.07.2021,20. Brigittenau,87216,527,1995,1
01.07.2021,21. Floridsdorf,166709,1347,5222,1
01.07.2021,22. Donaustadt,191119,868,5125,2
01.08.2021,1. Innere Stadt,16465,85,765,1
01.08.2021,2. Leopoldstadt,103233,337,3791,1
01.08.2021,3. Landstraße,90277,881,2467,1
01.08.2021,4. Wieden,33179,177,782,1
01.08.2021,5. Margareten,54546,141,2370,1
01.08.2021,6. Mariahilf,31342,97,1415,1
01.08.2021,7. Neubau,31621,195,1300,1
01.08.2021,8. Josefstadt,25513,162,1236,1
01.08.2021,9. Alsergrund,41316,108,1174,1
01.08.2021,10. Favoriten,204279,1705,5119,3
01.08.2021,11. Simmering,106889,423,2840,1
01.08.2021,12. Meidling,97600,160,2051,1
01.08.2021,13. Hietzing,56763,262,1402,1
01.08.2021,14. Penzing,94605,469,2003,1
01.08.2021,15. Rudolfsheim-Fuenfhaus,76707,209,2028,1
01.08.2021,16. Ottakring,104627,626,2970,2
01.08.2021,17. Hernals,57171,190,1475,1
01.08.2021,18. Waehring,52746,496,870,1
01.08.2021,19. Doebling,72891,322,3291,1
01.08.2021,20. Brigittenau,87216,300,3429,1
01.08.2021,21. Floridsdorf,166709,1261,4856,2
01.08.2021,22. Donaustadt,191119,1616,5964,1
01.09.2021,1. Innere Stadt,16465,30,407,1
01.09.2021,2. Leopoldstadt,103233,759,5054,1
01.09.2021,3. Landstraße,90277,131,3329,1
01.09.2021,4. Wieden,33179,293,464,1
01.09.2021,5. Margareten,54546,327,640,1
01.09.2021,6. Mariahilf,31342,115,599,1
01.09.2021,7. Neubau,31621,313,924,1
01.09.2021,8. Josefstadt,25513,128,1212,1
01.09.2021,9. Alsergrund,41316,363,421,1
01.09.2021,10. Favoriten,204279,1370,5890,1
01.09.2021,11. Simmering,106889,729,2241,2
01.09.2021,12. Meidling,97600,852,3463,1
01.09.2021,13. Hietzing,56763,195,2826,1
01.09.2021,14. Penzing,94605,901,4542,1
01.09.2021,15. Rudolfsheim-Fuenfhaus,76707,282,3189,1
01.09.2021,16. Ottakring,104627,274,3879,1
01.09.2021,17. Hernals,57171,395,1683,1
01.09.2021,18. Waehring,52746,184,640,1
01.09.2021,19. Doebling,72891,280,2478,1
01.09.2021,20. Brigittenau,87216,655,3444,1
01.09.2021,21. Floridsdorf,166709,782,7923,2
01.09.2021,22. Donaustadt,191119,869,2394,1
01.10.2021,1. Innere Stadt,16465,102,684,1
01.10.2021,2. Leopoldstadt,103233,597,1366,2
01.10.2021,3. Landstraße,90277,864,4302,1
01.10.2021,4. Wieden,33179,42,369,1
01.10.2021,5. Margareten,54546,539,842,1
01.10.2021,6. Mariahilf,31342,164,506,1
01.10.2021,7. Neubau,31621,149,1550,1
01.10.2021,8. Josefstadt,25513,202,1039,1
01.10.2021,9. Alsergrund,41316,139,1951,1
01.10.2021,10. Favoriten,204279,1099,9412,4
01.10.2021,11. Simmering,106889,552,2703,2
01.10.2021,12. Meidling,97600,288,2617,1
01.10.2021,13. Hietzing,56763,487,2805,1
01.10.2021,14. Penzing,94605,932,2518,1
01.10.2021,15. Rudolfsheim-Fuenfhaus,76707,325,2373,1
01.10.2021,16. Ottakring,104627,835,1807,1
01.10.2021,17. Hernals,57171,248,2732,1
01.10.2021,18. Waehring,52746,193,1951,1
01.10.2021,19. Doebling,72891,501,1745,1
01.10.2021,20. Brigittenau,87216,128,1313,1
01.10.2021,21. Floridsdorf,166709,451,7572,3
01.10.2021,22. Donaustadt,191119,616,6422,1
01.11.2021,1. Innere Stadt,16465,69,495,1
01.11.2021,2. Leopoldstadt,103233,251,3029,1
01.11.2021,3. Landstraße,90277,287,2293,1
01.11.2021,4. Wieden,33179,320,1411,1
01.11.2021,5. Margareten,54546,386,1575,1
01.11.2021,6. Mariahilf,31342,85,1430,1
01.11.2021,7. Neubau,31621,116,1075,1
01.11.2021,8. Josefstadt,25513,93,371,1
01.11.2021,9. Alsergrund,41316,406,434,1
01.11.2021,10. Favoriten,204279,507,4143,4
01.11.2021,11. Simmering,106889,297,1228,1
01.11.2021,12. Meidling,97600,490,2408,1
01.11.2021,13. Hietzing,56763,200,2096,1
01.11.2021,14. Penzing,94605,305,1030,1
01.11.2021,15. Rudolfsheim-Fuenfhaus,76707,548,3076,1
01.11.2021,16. Ottakring,104627,174,4402,2
01.11.2021,17. Hernals,57171,312,770,1
01.11.2021,18. Waehring,52746,120,2193,1
01.11.2021,19. Doebling,72891,76,880,1
01.11.2021,20. Brigittenau,87216,672,1245,1
01.11.2021,21. Floridsdorf,166709,1536,6548,2
01.11.2021,22. Donaustadt,191119,730,7796,3
01.12.2021,1. Innere Stadt,16465,82,512,1
01.12.2021,2. Leopoldstadt,103233,261,2479,1
01.12.2021,3. Landstraße,90277,219,3528,1
01.12.2021,4. Wieden,33179,267,1359,1
01.12.2021,5. Margareten,54546,264,1108,1
01.12.2021,6. Mariahilf,31342,162,432,1
01.12.2021,7. Neubau,31621,70,1419,1
01.12.2021,8. Josefstadt,25513,90,911,1
01.12.2021,9. Alsergrund,41316,48,1827,1
01.12.2021,10. Favoriten,204279,1340,6757,4
01.12.2021,11. Simmering,106889,675,4606,2
01.12.2021,12. Meidling,97600,363,1729,1
01.12.2021,13. Hietzing,56763,235,2385,1
01.12.2021,14. Penzing,94605,355,2920,1
01.12.2021,15. Rudolfsheim-Fuenfhaus,76707,552,2474,1
01.12.2021,16. Ottakring,104627,974,2618,1
01.12.2021,17. Hernals,57171,152,1787,1
01.12.2021,18. Waehring,52746,505,876,1
01.12.2021,19. Doebling,72891,512,1435,1
01.12.2021,20. Brigittenau,87216,408,2613,1
01.12.2021,21. Floridsdorf,166709,1405,5341,1
01.12.2021,22. Donaustadt,191119,746,5876,3
01.01.2022,1. Innere Stadt,16465,38,575,1
01.01.2022,2. Leopoldstadt,103233,323,3404,2
01.01.2022,3. Landstraße,90277,263,3076,1
01.01.2022,4. Wieden,33179,309,1183,1
01.01.2022,5. Margareten,54546,249,1402,1
01.01.2022,6. Mariahilf,31342,281,520,1
01.01.2022,7. Neubau,31621,124,1095,1
01.01.2022,8. Josefstadt,25513,196,1131,1
01.01.2022,9. Alsergrund,41316,132,707,1
01.01.2022,10. Favoriten,204279,1839,5649,2
01.01.2022,11. Simmering,106889,721,2250,2
01.01.2022,12. Meidling,97600,946,2601,1
01.01.2022,13. Hietzing,56763,247,2642,1
01.01.2022,14. Penzing,94605,267,3158,1
01.01.2022,15. Rudolfsheim-Fuenfhaus,76707,154,879,1
01.01.2022,16. Ottakring,104627,236,4135,2
01.01.2022,17. Hernals,57171,445,1274,1
01.01.2022,18. Waehring,52746,471,772,1
01.01.2022,19. Doebling,72891,453,1892,1
01.01.2022,20. Brigittenau,87216,619,1765,1
01.01.2022,21. Floridsdorf,166709,380,5296,3
01.01.2022,22. Donaustadt,191119,1372,8458,1
01.02.2022,1. Innere Stadt,16465,134,164,1
01.02.2022,2. Leopoldstadt,103233,799,3567,1
01.02.2022,3. Landstraße,90277,395,4155,1
01.02.2022,4. Wieden,33179,252,1290,1
01.02.2022,5. Margareten,54546,408,917,1
01.02.2022,6. Mariahilf,31342,116,620,1
01.02.2022,7. Neubau,31621,85,734,1
01.02.2022,8. Josefstadt,25513,204,1223,1
01.02.2022,9. Alsergrund,41316,50,1603,1
01.02.2022,10. Favoriten,204279,1847,6271,2
01.02.2022,11. Simmering,106889,123,4135,1
01.02.2022,12. Meidling,97600,441,985,1
01.02.2022,13. Hietzing,56763,412,1526,1
01.02.2022,14. Penzing,94605,394,1894,1
01.02.2022,15. Rudolfsheim-Fuenfhaus,76707,701,1785,1
01.02.2022,16. Ottakring,104627,947,2353,1
01.02.2022,17. Hernals,57171,90,2257,1
01.02.2022,18. Waehring,52746,139,1747,1
01.02.2022,19. Doebling,72891,683,1545,1
01.02.2022,20. Brigittenau,87216,246,1083,1
01.02.2022,21. Floridsdorf,166709,1080,8334,2
01.02.2022,22. Donaustadt,191119,650,7607,1
01.03.2022,1. Innere Stadt,16465,146,405,1
01.03.2022,2. Leopoldstadt,103233,237,2615,1
01.03.2022,3. Landstraße,90277,577,1168,1
01.03.2022,4. Wieden,33179,209,973,1
01.03.2022,5. Margareten,54546,147,2109,1
01.03.2022,6. Mariahilf,31342,268,431,1
01.03.2022,7. Neubau,31621,157,1071,1
01.03.2022,8. Josefstadt,25513,133,1063,1
01.03.2022,9. Alsergrund,41316,308,708,1
01.03.2022,10. Favoriten,204279,1205,9997,2
01.03.2022,11. Simmering,106889,186,2199,1
01.03.2022,12. Meidling,97600,906,1757,1
01.03.2022,13. Hietzing,56763,209,1004,1
01.03.2022,14. Penzing,94605,435,2214,1
01.03.2022,15. Rudolfsheim-Fuenfhaus,76707,435,2269,1
01.03.2022,16. Ottakring,104627,1003,2201,1
01.03.2022,17. Hernals,57171,440,2364,1
01.03.2022,18. Waehring,52746,212,1867,1
01.03.2022,19. Doebling,72891,339,1220,1
01.03.2022,20. Brigittenau,87216,507,2321,1
01.03.2022,21. Floridsdorf,166709,478,6067,2
01.03.2022,22. Donaustadt,191119,1680,4417,2
01.04.2022,1. Innere Stadt,16465,46,815,1
01.04.2022,2. Leopoldstadt,103233,526,1377,1
01.04.2022,3. Landstraße,90277,781,1646,1
01.04.2022,4. Wieden,33179,286,1046,1
01.04.2022,5. Margareten,54546,213,2225,1
01.04.2022,6. Mariahilf,31342,186,933,1
01.04.2022,7. Neubau,31621,210,1031,1
01.04.2022,8. Josefstadt,25513,63,300,1
01.04.2022,9. Alsergrund,41316,191,1927,1
01.04.2022,10. Favoriten,204279,1852,5190,1
01.04.2022,11. Simmering,106889,106,5289,2
01.04.2022,12. Meidling,97600,770,4798,1
01.04.2022,13. Hietzing,56763,203,816,1
01.04.2022,14. Penzing,94605,107,4510,1
01.04.2022,15. Rudolfsheim-Fuenfhaus,76707,120,1642,1
01.04.2022,16. Ottakring,104627,355,2197,1
01.04.2022,17. Hernals,57171,481,1981,1
01.04.2022,18. Waehring,52746,377,805,1
01.04.2022,19. Doebling,72891,491,1436,1
01.04.2022,20. Brigittenau,87216,648,2772,1
01.04.2022,21. Floridsdorf,166709,1052,4934,2
01.04.2022,22. Donaustadt,191119,1743,8197,2
01.05.2022,1. Innere Stadt,16465,105,271,1
01.05.2022,2. Leopoldstadt,103233,886,4174,2
01.05.2022,3. Landstraße,90277,401,3192,1
01.05.2022,4. Wieden,33179,174,377,1
01.05.2022,5. Margareten,54546,292,1907,1
01.05.2022,6. Mariahilf,31342,287,1049,1
01.05.2022,7. Neubau,31621,67,796,1
01.05.2022,8. Josefstadt,25513,107,573,1
01.05.2022,9. Alsergrund,41316,185,1370,1
01.05.2022,10. Favoriten,204279,1382,6679,3
01.05.2022,11. Simmering,106889,970,2570,1
01.05.2022,12. Meidling,97600,885,1430,1
01.05.2022,13. Hietzing,56763,110,2427,1
01.05.2022,14. Penzing,94605,543,2851,1
01.05.2022,15. Rudolfsheim-Fuenfhaus,76707,124,934,1
01.05.2022,16. Ottakring,104627,1037,1745,1
01.05.2022,17. Hernals,57171,67,835,1
01.05.2022,18. Waehring,52746,267,1014,1
